both,ANKRUSDT,1719823046754.2861,1719823046615,"[[['0.03109', '21150'], ['0.03108', '90148'], ['0.03107', '106776'], ['0.03106', '121177'], ['0.03105', '123767']], [['0.03114', '87735'], ['0.03113', '62181'], ['0.03112', '87524'], ['0.03111', '39414'], ['0.0311', '19000']]]"
both,CVCUSDT,1719823046808.3357,1719823046361,"[[['0.10572', '105'], ['0.1057', '242'], ['0.10569', '242'], ['0.10568', '1624'], ['0.10567', '2107']], [['0.10579', '142'], ['0.10578', '71'], ['0.10577', '71'], ['0.10576', '71'], ['0.10575', '71']]]"
both,1INCHUSDT,1719823046856.474,1719823046640,"[[['0.3984', '1901'], ['0.3983', '2832.9'], ['0.3982', '11625.5'], ['0.3981', '17766.1'], ['0.398', '34291.7']], [['0.3989', '11835.9'], ['0.3988', '15669.4'], ['0.3987', '14069.9'], ['0.3986', '10678.6'], ['0.3985', '3120.9']]]"
both,LRCUSDT,1719823046905.2969,1719823046747,"[[['0.1778', '5379.8'], ['0.1777', '29034.7'], ['0.1776', '41046.6'], ['0.1775', '64647.2'], ['0.1774', '135124']], [['0.1783', '53194.3'], ['0.1782', '36995.8'], ['0.1781', '32258.6'], ['0.178', '20641.7'], ['0.1779', '4700']]]"
both,SKLUSDT,1719823046960.182,1719823046860,"[[['0.05135', '5000'], ['0.05134', '12940'], ['0.05133', '22362'], ['0.05132', '48954'], ['0.05131', '47398']], [['0.05141', '29011'], ['0.0514', '28550'], ['0.05139', '43429'], ['0.05138', '25086'], ['0.05137', '17157']]]"
both,GRTUSDT,1719823047006.1418,1719823046869,"[[['0.21188', '1737.9'], ['0.21187', '2535.6'], ['0.21186', '4745.7'], ['0.21185', '3000'], ['0.21184', '2335.4']], [['0.21196', '35.4'], ['0.21195', '235.6'], ['0.21194', '3080.4'], ['0.21193', '2535.6'], ['0.21192', '1737.3']]]"
both,DGBUSDT,1719823047053.246,1719823046716,"[[['0.00804', '24870'], ['0.008039', '5780'], ['0.008036', '7780'], ['0.008034', '15750'], ['0.008033', '19070']], [['0.008045', '1640'], ['0.008044', '17290'], ['0.008043', '32730'], ['0.008042', '15750'], ['0.008041', '21950']]]"
both,SCUSDT,1719823047100.9678,1719823046961,"[[['0.004661', '13460'], ['0.00466', '3220'], ['0.004659', '70690'], ['0.004658', '247140'], ['0.004657', '211000']], [['0.004666', '116430'], ['0.004665', '56610'], ['0.004664', '56480'], ['0.004663', '110000'], ['0.004662', '69260']]]"
both,HOTUSDT,1719823047160.112,1719823046917,"[[['0.001853', '277400'], ['0.001852', '2601800'], ['0.001851', '3759100'], ['0.00185', '2531700'], ['0.001849', '5526900']], [['0.001858', '3527500'], ['0.001857', '2957000'], ['0.001856', '2001900'], ['0.001855', '2112900'], ['0.001854', '1517500']]]"
both,DENTUSDT,1719823047215.302,1719823046904,"[[['0.0010194', '7500'], ['0.0010193', '56400'], ['0.0010192', '14900'], ['0.0010191', '7400'], ['0.001019', '22100']], [['0.0010199', '21000'], ['0.0010198', '21000'], ['0.0010197', '153600'], ['0.0010196', '107200'], ['0.0010195', '233700']]]"
both,NKNUSDT,1719823047270.752,1719823047175,"[[['0.08196', '1756'], ['0.08195', '92'], ['0.08194', '2510'], ['0.08193', '4787'], ['0.08192', '6731']], [['0.08201', '2934'], ['0.082', '5645'], ['0.08199', '6495'], ['0.08198', '5002'], ['0.08197', '2150']]]"
both,LSKUSDT,1719823047319.241,1719823047139,"[[['1.042', '4366.1'], ['1.041', '17732.2'], ['1.04', '18559.9'], ['1.039', '30874.8'], ['1.038', '12203.5']], [['1.047', '10783.3'], ['1.046', '36085.5'], ['1.045', '19752'], ['1.044', '13164.6'], ['1.043', '5136.6']]]"
both,CELRUSDT,1719823047371.1328,1719823047239,"[[['0.01588', '201756'], ['0.01587', '199697'], ['0.01586', '126499'], ['0.01585', '59115'], ['0.01584', '198877']], [['0.01593', '74588'], ['0.01592', '71585'], ['0.01591', '105074'], ['0.0159', '112740'], ['0.01589', '27500']]]"
both,AKROUSDT,1719823047422.933,1719823047075,"[[['0.00578', '1300'], ['0.005779', '146800'], ['0.005778', '320900'], ['0.005777', '107300'], ['0.005776', '151500']], [['0.005786', '129500'], ['0.005785', '41700'], ['0.005784', '9900'], ['0.005783', '44300'], ['0.005781', '110400']]]"
both,STPTUSDT,1719823047541.367,1719823047447,"[[['0.04227', '2410'], ['0.04226', '410'], ['0.04225', '7730'], ['0.04224', '9510'], ['0.04223', '15950']], [['0.04232', '15500'], ['0.04231', '3110'], ['0.0423', '180'], ['0.04229', '6440'], ['0.04228', '760']]]"
both,RLCUSDT,1719823047591.157,1719823047443,"[[['2.0927', '1.7'], ['2.0924', '3.6'], ['2.0922', '4.6'], ['2.0921', '62.5'], ['2.092', '3.6']], [['2.0935', '319.6'], ['2.0934', '44.1'], ['2.0933', '86.4'], ['2.0931', '3.6'], ['2.093', '82.8']]]"
both,MTLUSDT,1719823047643.5,1719823047469,"[[['1.1289', '204.5'], ['1.1288', '336.6'], ['1.1287', '767.4'], ['1.1286', '594.7'], ['1.1285', '271.7']], [['1.1295', '573.5'], ['1.1294', '389.7'], ['1.1293', '265'], ['1.1292', '41.5'], ['1.129', '106.9']]]"
both,DODOUSDT,1719823047688.3562,1719823047575,"[[['0.12755', '59'], ['0.12754', '2011'], ['0.12753', '198'], ['0.12752', '118'], ['0.12751', '59']], [['0.12764', '1924'], ['0.12763', '118'], ['0.12762', '59'], ['0.12761', '1059'], ['0.1276', '1000']]]"
both,TWTUSDT,1719823047733.408,1719823047576,"[[['1.0726', '675.9'], ['1.0725', '482.6'], ['1.0724', '481.5'], ['1.0723', '553.9'], ['1.0722', '247']], [['1.0734', '14'], ['1.0733', '242'], ['1.0732', '394.2'], ['1.0731', '7'], ['1.073', '7']]]"
both,LINAUSDT,1719823047785.628,1719823047675,"[[['0.006227', '85800'], ['0.006226', '88800'], ['0.006225', '222390'], ['0.006224', '394440'], ['0.006223', '251290']], [['0.006233', '137650'], ['0.006232', '221550'], ['0.006231', '94060'], ['0.00623', '96090'], ['0.006228', '44810']]]"
both,AUDIOUSDT,1719823047837.899,1719823047616,"[[['0.1556', '1290.2'], ['0.1555', '17226.1'], ['0.1554', '33040.8'], ['0.1553', '14395.8'], ['0.1552', '93818.9']], [['0.1561', '109115.5'], ['0.156', '38691.7'], ['0.1559', '25252'], ['0.1558', '17141.7'], ['0.1557', '4400']]]"
both,CTKUSDT,1719823047895.901,1719823047262,"[[['0.726', '7.2'], ['0.7258', '16.3'], ['0.7257', '145.1'], ['0.7256', '224.7'], ['0.7255', '130.8']], [['0.7266', '529.6'], ['0.7265', '904.9'], ['0.7264', '435'], ['0.7263', '7.3'], ['0.7261', '321.9']]]"
both,ORNUSDT,1719823047951.008,1719823047220,"[[['1.672', '77.5'], ['1.671', '7318.6'], ['1.67', '2807.1'], ['1.669', '626.4'], ['1.668', '3020.2']], [['1.677', '1607.3'], ['1.676', '187.1'], ['1.675', '178.4'], ['1.674', '236.8'], ['1.673', '154.4']]]"
both,ANTUSDT,1719823048002.9348,1719823047906,"[[['8.799', '0.7'], ['8.798', '1.8'], ['8.797', '1.7'], ['8.796', '0.9'], ['8.795', '1.6']], [['8.813', '0.9'], ['8.812', '4.5'], ['8.811', '0.9'], ['8.81', '0.9'], ['8.809', '0.9']]]"
both,DUSKUSDT,1719823048055.372,1719823047906,"[[['0.29553', '619'], ['0.29552', '26'], ['0.29551', '450'], ['0.2955', '3'], ['0.29549', '26']], [['0.2957', '26'], ['0.29569', '26'], ['0.29567', '169'], ['0.29566', '26'], ['0.29563', '26']]]"
both,SANDUSDT,1719823048100.3809,1719823047947,"[[['0.3332', '28843'], ['0.3331', '58311'], ['0.333', '74978'], ['0.3329', '117144'], ['0.3328', '81800']], [['0.3337', '58265'], ['0.3336', '75170'], ['0.3335', '22273'], ['0.3334', '13494'], ['0.3333', '144']]]"
both,SUNUSDT,1719823048146.431,1719823047816,"[[['0.011456', '24090'], ['0.011455', '21240'], ['0.011454', '11000'], ['0.011453', '660'], ['0.011452', '660']], [['0.011462', '660'], ['0.011461', '18110'], ['0.01146', '11660'], ['0.011459', '660'], ['0.011458', '18120']]]"
both,ALPHAUSDT,1719823048199.771,1719823048116,"[[['0.08111', '2618'], ['0.0811', '8034'], ['0.08109', '8759'], ['0.08108', '7395'], ['0.08107', '7302']], [['0.08117', '17337'], ['0.08116', '4519'], ['0.08115', '9052'], ['0.08114', '11264'], ['0.08113', '4430']]]"
both,XEMUSDT,1719823048245.7249,1719823047861,"[[['0.0148', '144201'], ['0.01479', '200376'], ['0.01478', '51524'], ['0.01477', '209880'], ['0.01476', '99998']], [['0.01485', '69271'], ['0.01484', '71272'], ['0.01483', '55148'], ['0.01482', '52290'], ['0.01481', '34808']]]"
both,COTIUSDT,1719823048293.499,1719823048142,"[[['0.09282', '462'], ['0.09281', '4162'], ['0.0928', '6257'], ['0.09279', '6257'], ['0.09278', '8385']], [['0.09288', '3813'], ['0.09287', '2781'], ['0.09286', '619'], ['0.09285', '538'], ['0.09283', '127']]]"
both,PERPUSDT,1719823048355.774,1719823048239,"[[['0.756', '68'], ['0.7559', '643'], ['0.7558', '882'], ['0.7557', '1109'], ['0.7556', '1057']], [['0.7565', '818'], ['0.7564', '1171'], ['0.7563', '769'], ['0.7562', '2601'], ['0.7561', '184']]]"
both,MASKUSDT,1719823048400.348,1719823048261,"[[['2.582', '1607.5'], ['2.581', '3747.6'], ['2.58', '4742.5'], ['2.579', '4645.8'], ['2.578', '10568.2']], [['2.587', '4296'], ['2.586', '4692.3'], ['2.585', '2077.8'], ['2.584', '2074.8'], ['2.583', '34.7']]]"
both,HNTUSDT,1719823048449.738,1719823048360,"[[['3.316', '266.85'], ['3.315', '319.84'], ['3.314', '231.73'], ['3.313', '240.63'], ['3.312', '190.83']], [['3.322', '151.68'], ['3.321', '248.26'], ['3.32', '79.54'], ['3.319', '137.9'], ['3.318', '25.79']]]"
both,IOTXUSDT,1719823048502.7551,1719823048340,"[[['0.04015', '1132'], ['0.04014', '2874'], ['0.04013', '50125'], ['0.04012', '143814'], ['0.04011', '49439']], [['0.0402', '40062'], ['0.04019', '52097'], ['0.04018', '40096'], ['0.04017', '52334'], ['0.04016', '27496']]]"
both,CTSIUSDT,1719823048549.9822,1719823048416,"[[['0.16659', '3899'], ['0.16658', '1794'], ['0.16657', '1845'], ['0.16656', '2313'], ['0.16655', '1845']], [['0.16674', '1927'], ['0.16673', '344'], ['0.16671', '45'], ['0.1667', '598'], ['0.16669', '46']]]"
both,REEFUSDT,1719823048598.613,1719823048405,"[[['0.00145', '6780'], ['0.001449', '1691280'], ['0.001448', '2385340'], ['0.001447', '3497770'], ['0.001446', '2411380']], [['0.001455', '5099610'], ['0.001454', '2988460'], ['0.001453', '2970220'], ['0.001452', '1284970'], ['0.001451', '1139250']]]"
both,BTCUSDT,1719823048667.9248,1719823048553,"[[['62912.8', '12.259'], ['62912.7', '0.018'], ['62912.6', '0.018'], ['62912.5', '0.009'], ['62912.3', '0.003']], [['62914.1', '0.003'], ['62913.9', '0.079'], ['62913.4', '0.003'], ['62913', '0.018'], ['62912.9', '0.547']]]"
both,ETHUSDT,1719823048715.465,1719823048604,"[[['3481.01', '54.09'], ['3481', '0.06'], ['3480.99', '0.06'], ['3480.95', '0.16'], ['3480.94', '0.06']], [['3481.18', '0.06'], ['3481.17', '0.06'], ['3481.11', '0.06'], ['3481.07', '0.07'], ['3481.02', '4.64']]]"
both,BNBUSDT,1719823048769.9622,1719823048606,"[[['583.1', '67.11'], ['583.05', '34.25'], ['583', '34.34'], ['582.95', '66.4'], ['582.9', '39.93']], [['583.35', '30.07'], ['583.3', '27.11'], ['583.25', '20.74'], ['583.2', '20.02'], ['583.15', '0.78']]]"
both,XRPUSDT,1719823048821.548,1719823048661,"[[['0.479', '144215'], ['0.4789', '179975'], ['0.4788', '351364'], ['0.4787', '477848'], ['0.4786', '391758']], [['0.4795', '227892'], ['0.4794', '333523'], ['0.4793', '262089'], ['0.4792', '163321'], ['0.4791', '113752']]]"
both,ADAUSDT,1719823048872.5,1719823048715,"[[['0.3977', '41878'], ['0.3976', '138789'], ['0.3975', '238232'], ['0.3974', '129860'], ['0.3973', '371032']], [['0.3982', '292426'], ['0.3981', '202391'], ['0.398', '155061'], ['0.3979', '121015'], ['0.3978', '50002']]]"
both,DOGEUSDT,1719823048924.8772,1719823048815,"[[['0.12541', '154794'], ['0.1254', '163005'], ['0.12539', '237839'], ['0.12538', '460622'], ['0.12537', '679442']], [['0.12546', '423627'], ['0.12545', '160606'], ['0.12544', '159903'], ['0.12543', '170635'], ['0.12542', '12806']]]"
both,DOTUSDT,1719823048974.855,1719823048815,"[[['6.31', '1162.2'], ['6.309', '1927.6'], ['6.308', '3126.9'], ['6.307', '3560.4'], ['6.306', '6267.3']], [['6.315', '2650.3'], ['6.314', '2641'], ['6.313', '2798'], ['6.312', '1641.1'], ['6.311', '297.9']]]"
both,UNIUSDT,1719823049026.586,1719823048915,"[[['9.31', '69.5'], ['9.309', '94.4'], ['9.308', '407.1'], ['9.307', '445.2'], ['9.306', '2119.6']], [['9.316', '677.6'], ['9.315', '585.2'], ['9.314', '400.2'], ['9.313', '197.1'], ['9.312', '131.4']]]"
both,BCHUSDT,1719823049077.301,1719823048939,"[[['388.05', '27.8'], ['388', '41.22'], ['387.95', '33.37'], ['387.9', '41.96'], ['387.85', '36.98']], [['388.3', '25.45'], ['388.25', '52.97'], ['388.2', '4.23'], ['388.15', '6.15'], ['388.1', '0.7']]]"
both,LTCUSDT,1719823049129.39,1719823048969,"[[['75', '17.8'], ['74.99', '83.7'], ['74.98', '248.8'], ['74.97', '296.8'], ['74.96', '259.4']], [['75.05', '447.8'], ['75.04', '373.1'], ['75.03', '270.8'], ['75.02', '178.2'], ['75.01', '105.5']]]"
both,LINKUSDT,1719823049179.7322,1719823049043,"[[['14.311', '168.9'], ['14.31', '186.7'], ['14.309', '571.9'], ['14.308', '789.3'], ['14.307', '845.3']], [['14.316', '865'], ['14.315', '610.1'], ['14.314', '395.9'], ['14.313', '137.2'], ['14.312', '1.5']]]"
both,XLMUSDT,1719823049236.1619,1719823049147,"[[['0.09196', '5382'], ['0.09195', '24184'], ['0.09194', '60985'], ['0.09193', '40014'], ['0.09192', '66434']], [['0.09201', '45960'], ['0.092', '25980'], ['0.09199', '21547'], ['0.09198', '13000'], ['0.09197', '13000']]]"
both,THETAUSDT,1719823049284.489,1719823049046,"[[['1.5847', '5.1'], ['1.5846', '101.7'], ['1.5843', '11.2'], ['1.5842', '656.4'], ['1.5841', '711.1']], [['1.5852', '339.4'], ['1.5851', '162.5'], ['1.585', '519.2'], ['1.5849', '31.5'], ['1.5848', '331.5']]]"
both,VETUSDT,1719823049331.817,1719823049240,"[[['0.0269', '48000'], ['0.02689', '273371'], ['0.02688', '428146'], ['0.02687', '394611'], ['0.02686', '251844']], [['0.02695', '620741'], ['0.02694', '438392'], ['0.02693', '326746'], ['0.02692', '263862'], ['0.02691', '92178']]]"
